id,target
309,191
310,96
311,144
312,186
313,192
314,181
315,186
316,186
317,170
318,186
319,127
320,144
321,144
322,144
323,181
324,193
325,96
326,96
327,155
328,191
329,186
330,181
331,96
332,181
333,181
334,96
335,186
336,144
337,16
338,96
339,127
340,170
341,144
342,191
343,170
344,170
345,144
346,144
347,96
348,191
349,144
350,144
351,144
352,191
353,144
354,180
355,171
356,180
357,144
358,157
359,184
360,157
361,186
362,144
363,185
364,170
365,185
366,144
367,96
368,188
369,144
370,185
371,16
372,191
373,181
374,191
375,191
376,144
377,191
378,191
379,144
380,180
381,127
382,127
383,193
384,191
385,193
386,96
387,171
388,144
389,127
390,144
391,170
392,16
393,144
394,144
395,144
396,170
397,170
398,144
399,180
400,180
401,157
402,185
403,157
404,180
405,180
406,180
407,180
408,186
409,181
410,170
411,170
412,192
413,186
414,186
415,192
416,186
417,192
418,180
419,180
420,191
421,180
422,191
423,157
424,180
425,157
426,180
427,127
428,144
429,193
430,144
431,157
432,180
433,180
434,157
435,180
436,157
437,157
438,191
439,192
440,181
441,144
442,181
443,191
444,144
445,144
446,144
447,193
448,144
449,193
450,144
451,144
452,144
453,144
454,144
455,144
456,144
457,144
458,186
459,186
460,155
461,144
462,170
463,155
464,193
465,181
466,144
467,144
468,180
469,180
470,16
471,186
472,192
473,180
474,191
475,191
476,191
477,171
478,16
479,144
480,144
481,181
482,144
483,16
484,186
485,193
486,144
487,144
488,171
489,186
490,144
491,184
492,186
493,144
494,171
495,186
496,184
497,184
498,144
499,186
500,144
501,144
502,96
503,193
504,144
505,144
506,144
507,144
508,144
509,193
510,191
511,191
512,191
513,191
514,191
515,186
516,184
517,191
518,186
519,191
520,191
521,170
522,96
523,96
524,170
525,96
526,96
527,170
528,16
529,170
530,96
531,193
532,127
533,186
534,181
535,181
536,186
537,184
538,186
539,192
540,184
541,186
542,181
543,184
544,16
545,181
546,188
547,180
548,180
549,180
550,157
551,170
552,170
553,186
554,144
555,191
556,127
557,144
558,170
559,170
560,127
561,180
562,170
563,171
564,191
565,171
566,170
567,170
568,144
569,181
570,188
571,191
572,181
573,144
574,181
575,96
576,160
577,144
578,191
579,96
580,144
581,144
582,192
583,127
584,186
585,96
586,181
587,193
588,191
589,191
590,193
591,144
592,191
593,127
594,144
595,191
596,193
597,186
598,160
599,171
600,186
601,192
602,96
603,127
604,193
605,180
606,191
607,191
608,170
609,186
610,144
611,170
612,144
613,186
614,144
615,144
616,144
617,186
618,170
619,185
620,186
621,185
622,16
623,144
624,144
625,185
626,170
627,144
628,157
629,170
630,170
631,192
632,170
633,181
634,16
635,191
636,127
637,181
638,144
639,185
640,144
641,157
642,180
643,144
644,191
645,192
646,186
647,180
648,180
649,144
650,144
651,170
652,144
653,184
654,184
655,184
656,186
657,186
658,186
659,96
660,181
661,144
662,188
663,186
664,144
665,186
666,191
667,185
668,180
669,191
670,181
671,181
672,16
673,184
674,144
675,193
676,144
677,170
678,171
679,181
680,191
681,157
682,186
683,184
684,171
685,181
686,191
687,144
688,144
689,144
690,185
691,144
692,144
693,184
694,170
695,144
696,171
697,144
698,181
699,186
700,193
701,127
702,191
703,170
704,144
705,144
706,170
707,186
708,96
709,96
710,181
711,144
712,127
713,191
714,181
715,170
716,144
717,144
718,144
719,144
720,192
721,186
722,184
723,181
724,192
725,144
726,144
727,144
728,170
729,144
730,144
731,170
732,191
733,186
734,144
735,184
736,144
737,144
738,144
739,144
740,96
741,186
742,144
743,170
744,144
745,144
746,144
747,186
748,181
749,180
750,186
751,184
752,144
753,181
754,170
755,16
756,144
757,186
758,144
759,144
760,170
761,186
762,170
763,191
764,191
765,171
766,144
767,193
768,170
769,127
770,144
771,144
772,170
773,144
774,16
775,192
776,191
777,185
778,188
779,186
780,144
781,186
782,184
783,170
784,144
785,191
786,144
787,188
788,192
789,127
790,144
791,127
792,186
793,96
794,96
795,127
796,144
797,186
798,16
799,186
800,144
801,191
802,181
803,192
804,144
805,127
806,144
807,186
808,144
809,188
810,144
811,16
812,192
813,144
814,186
815,186
816,186
817,193
818,144
819,144
820,191
821,191
822,191
823,144
824,144
825,144
826,191
827,144
828,191
829,16
830,181
831,16
832,96
833,191
834,185
835,191
836,181
837,191
838,191
839,144
840,181
841,144
842,192
843,170
844,144
845,181
846,180
847,184
848,144
849,191
850,96
851,16
852,144
853,170
854,191
855,144
856,144
857,186
858,144
859,144
860,184
861,181
862,16
863,184
864,191
865,144
866,16
867,127
868,170
869,127
870,186
871,144
872,191
873,144
874,186
875,181
876,191
877,191
878,191
879,181
880,96
881,144
882,144
883,192
884,191
885,144
886,170
887,144
888,127
889,16
890,188
891,191
892,185
893,144
894,181
895,188
896,181
897,16
898,144
899,144
900,170
901,170
902,188
903,144
904,188
905,144
906,170
907,193
908,186
909,127
910,186
911,144
912,170
913,184
914,96
915,144
916,185
917,181
918,185
919,144
920,188
921,181
922,144
923,144
924,127
925,192
926,144
927,144
928,144
929,186
930,16
931,193
932,170
933,192
934,16
935,127
936,184
937,181
938,144
939,186
940,181
941,170
942,144
943,184
944,170
945,191
946,144
947,144
948,16
949,144
950,191
951,185
952,144
953,144
954,144
955,16
956,192
957,192
958,171
959,191
960,144
961,144
962,144
963,16
964,186
965,181
966,144
967,186
968,191
969,186
970,16
971,191
972,144
973,16
974,96
975,192
976,16
977,191
978,144
979,193
980,184
981,193
982,181
983,144
984,186
985,160
986,96
987,188
988,96
989,144
990,193
991,144
992,186
993,181
994,144
995,144
996,181
997,192
998,181
999,186
